0,0.085,0.098,0.013,0.098,0.24,0.044,0.687,0.442,1.006,0.856,0.607,0.845,0.681,0.687,0.984,1
0.818,0.662,0.671,0.27,0.286,0.73,0.405,0.695,0.469,0.502,0.683,0.053,0.033,0.32,0.161,0.138,0.059
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.62,0.257,1.284,1.328,0.579,3.441,5.031,4.888,5.33,18.368,0.187,4.759,1.764,1.77,1.487,1
0,0.011,0.092,0.049,0.07,0.243,0.051,0.406,0.414,0.761,0.87,0.646,0.335,0.653,0.73,1.013,1
0.955,0.953,0.918,0.538,0.452,0.565,0.831,0.448,0.816,0.774,0.749,0.088,0.104,0.121,0.126,0.064,0.081
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.054,0.093,0.178,0.273,0.706,0.514,0.932,0.742,5.368,5.319,2.249,1.073,0.912,0.81,1.049,1
0,0.113,0.058,0.292,0.296,0.122,0.016,0.676,0.684,0.937,0.916,0.242,0.618,0.58,0.715,1.04,1
0.914,0.929,0.639,0.984,0.072,0.943,0.744,0.862,0.75,0.611,0.271,0.167,0.186,0.343,0.363,0.168,0.191
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.006,0.005,0.021,0.017,0.161,0.16,0.723,0.225,0.984,0.967,0.28,0.344,0.504,0.296,0.999,1
0,0.155,0.202,0.43,0.486,0.238,0.239,0.684,0.826,0.77,0.745,0.762,0.054,0.109,0.058,1,1
0.628,0.21,0.711,0.179,0.848,0.515,0.914,0.378,0.68,0.36,0.765,0.31,0.292,0.388,0.431,0.425,0.493
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.035,0.042,0.048,0.087,0.785,0.702,1.125,1.026,0.936,0.672,3.441,1.028,1.081,0.892,0.746,1
0,0.041,0.039,0.04,0.071,0.115,0.088,0.594,0.441,0.942,0.243,0.249,0.137,0.269,0.5,1.011,1
0.879,0.734,0.542,0.916,0.355,0.968,0.848,0.565,0.45,0.167,0.211,0.222,0.284,0.318,0.429,0.752,0.753
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.011,0.003,0.032,0.013,0.122,0.106,0.114,0.111,0.027,0.039,0.187,0.114,0.073,0.109,0.998,1
0,0.385,0.205,1.744,0.803,1.247,1.276,4.581,3.902,3.601,3.236,3.383,3.365,4.789,4.086,0.855,1
0.918,0.942,0.543,0.966,0.167,0.938,0.669,0.934,0.62,0.831,0.782,0.362,0.595,0.284,0.442,0.409,0.312
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.098,0.218,0.053,0.457,0.164,1.309,1.389,1.274,5.57,5.559,3.269,3.052,3.526,3.451,0.986,1
0,0.033,0.061,0.066,0.083,0.138,0.048,0.247,0.27,0.841,0.85,0.294,0.162,0.313,0.32,1.012,1
0.155,0.121,0.198,0.089,0.241,0.222,0.422,0.29,0.594,0.603,0.637,0.273,0.259,0.382,0.327,0.151,0.162
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.11,0.01,0.122,0.032,0.83,0.923,0.936,2.934,5.911,5.864,1.335,3.011,0.931,2.773,0.921,1
0,0.197,0.106,0.281,0.334,0.233,0.187,0.608,0.182,0.642,0.654,0.397,0.282,0.532,0.288,1.009,1
0.749,0.4,0.794,0.267,0.833,0.555,0.963,0.652,0.585,0.59,0.61,0.162,0.172,0.387,0.241,0.571,0.352
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0,0.012,0.005,0.038,0.177,0.187,0.206,0.778,1.129,1.144,0.434,0.534,0.592,0.612,0.99,1
0,0.076,0.146,0.351,0.347,0.236,0.294,1,0.218,0.69,0.094,0.095,0.1,0.016,0.04,1.033,1
0.891,0.363,0.901,0.196,0.929,0.629,0.959,0.254,0.648,0.183,0.489,0.168,0.226,0.173,0.284,0.084,0.133
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.006,0.125,0.323,0.393,1.297,1.084,1.455,1.493,7.792,7.874,1.402,2.116,0.877,3.944,1.032,1
0,0.059,0.061,0.149,0.094,0.017,0.047,0.323,0.339,0.168,0.176,0.614,0.64,0.501,0.173,1.002,1
0.691,0.119,0.729,0.139,0.857,0.659,0.875,0.347,0.763,0.267,0.768,0.145,0.164,0.12,0.149,0.076,0.053
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.253,0.005,0.226,0.239,0.803,0.643,0.847,4.297,0.814,0.815,1.403,1.511,1.318,2.769,0.99,1
0,0.201,0.049,0.219,0.209,0.085,0.071,0.948,0.817,0.178,0.142,0.241,0.228,0.286,0.021,1.01,1
0.083,0.022,0.106,0.028,0.253,0.382,0.349,0.175,0.217,0.148,0.075,0.091,0.07,0.078,0.072,0.062,0.047
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.021,0.026,0.104,0.047,0.237,0.209,0.275,0.255,0.193,0.198,0.674,0.664,0.991,1,1.002,1
0,0.063,0.066,0.163,0.099,0.012,0.045,0.651,0.64,1.198,1.163,0.567,0.609,1.094,1.121,0.951,1
0.993,0.992,0.647,0.949,0.049,0.989,0.839,0.958,0.815,0.793,0.78,0.176,0.22,0.515,0.26,0.134,0.199
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.022,0.015,0.132,0.167,0.288,0.282,0.234,0.542,0.315,0.271,0.535,0.513,0.639,0.646,0.98,1
0,0.056,0.054,0.018,0.037,0.259,0.184,0.003,0.321,0.202,0.558,0.387,0.364,0.459,0.457,0.972,1
0.131,0.084,0.078,0.037,0.071,0.079,0.099,0.232,0.433,0.498,0.547,0.283,0.277,0.472,0.336,0.386,0.332
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.111,0.06,0.349,0.113,1.127,0.791,3.239,1.069,3.228,1.08,2.396,1.984,1.041,0.837,1.04,1
0,0.024,0.003,0.122,0.06,0.039,0.138,0.492,0.549,0.733,0.089,0.297,0.348,0.419,0.434,1.019,1
0.749,0.677,0.495,0.674,0.214,0.603,0.501,0.853,0.674,0.688,0.534,0.274,0.153,0.642,0.698,0.189,0.328
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.034,0.018,0.243,0.326,0.433,0.48,1.03,1.135,0.942,0.775,1.16,1.284,1.133,1.273,1.012,1
0,0.284,0.244,0.37,0.111,0.248,0.721,0.624,0.572,0.843,0.538,0.477,0.346,0.391,0.416,1.086,1
0.018,0.014,0.012,0.019,0.011,0.058,0.012,0.106,0.055,0.048,0.046,0.022,0.023,0.258,0.231,0.258,0.188
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.012,0.011,0.003,0.059,0.318,0.307,0.401,0.48,0.044,0.088,0.635,1.25,0.34,1.568,1.917,1
0,1.788,1.321,3.204,3.2,2.191,0.57,7.97,8.7,7.054,7.421,6.043,2.41,4.212,1.047,1.575,1
0.898,0.401,0.835,0.225,0.868,0.65,0.982,0.736,0.929,0.624,0.857,0.175,0.144,0.181,0.264,0.424,0.444
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.112,0.037,0.322,0.021,1.576,1.046,5.732,1.454,7.656,7.652,3.98,3.63,4.519,1.404,1.004,1
0,0.067,0.028,0.11,0.026,0.057,0.19,0.603,0.486,0.953,0.952,0.18,0.198,0.252,0.385,1.01,1
0.668,0.627,0.473,0.656,0.197,0.622,0.693,0.447,0.564,0.894,0.663,0.561,0.441,0.36,0.323,0.295,0.3
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.003,0.01,0.05,0.055,0.183,0.173,0.691,0.242,0.89,0.132,0.05,0.311,0.676,0.321,0.999,1
0,0.114,0.083,0.212,0.212,0.05,0.058,0.672,0.649,0.836,1.086,1.38,0.968,0.601,0.641,0.996,1
0.893,0.885,0.207,0.873,0.038,0.901,0.544,0.605,0.317,0.477,0.192,0.076,0.086,0.207,0.066,0.494,0.319
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.056,0.121,0.464,0.435,0.243,0.421,0.047,0.724,0.266,0.239,0.383,0.389,0.378,0.788,1.005,1
0,0.065,0.515,2.046,1.914,2.261,2.175,0.904,0.909,1.046,1.006,1.946,1.904,2.773,0.686,1.018,1
0.007,0.008,0.007,0.006,0.008,0.038,0.05,0.111,0.198,0.701,0.376,0.089,0.103,0.629,0.472,0.538,0.83
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.072,0.16,0.023,0.072,0.942,0.78,1.213,1.263,7.142,7.102,1.441,1.371,1.042,1.114,1.054,1
0,0.267,0.308,0.565,0.128,0.565,1.021,4.335,4.047,2.846,2.74,3.594,3.668,2.371,2.352,0.763,1
0.614,0.632,0.379,0.787,0.407,0.314,0.421,0.184,0.192,0.79,0.249,0.098,0.104,0.258,0.188,0.456,0.586
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.019,0.133,0.42,0.037,0.973,0.519,3.042,0.917,7.317,1.01,1.478,1.44,3.016,1.075,7.108,1
0,0.092,0.067,0.138,0.068,0.064,0.242,0.392,0.608,0.977,0.933,0.411,0.475,0.366,0.397,1.05,1
0.877,0.827,0.698,0.886,0.33,0.911,0.841,0.78,0.665,0.516,0.406,0.186,0.199,0.756,0.344,0.223,0.117
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.543,0.423,1.299,0.393,1.377,1.594,0.715,1.03,1.016,1.016,1.884,1.813,1.354,0.936,0.406,1
0,0.349,0.084,1.628,0.101,0.523,0.191,0.677,0.174,5.051,5.093,0.28,0.279,0.561,1.297,0.072,1
0.065,0.079,0.1,0.039,0.126,0.058,0.131,0.418,0.605,0.536,0.679,0.04,0.068,0.233,0.272,0.211,0.187
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.091,0.222,0.261,0.298,0.893,0.739,2.139,1.196,0.386,0.824,2.434,2.391,2.412,2.381,1.052,1
0,7.726,2.317,46.127,32.338,14.51,43.432,11.632,98.033,40.139,274.935,19.79,6.615,49.492,54.618,5.785,1
0.498,0.42,0.27,0.54,0.142,0.773,0.684,0.445,0.17,0.055,0.079,0.232,0.185,0.407,0.223,0.089,0.076
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.039,0.001,0.045,0.023,0.075,0.221,1.292,1.288,1.796,1.865,0.775,0.791,0.91,1.226,0.97,1
0,0.7,0.622,0.962,1.667,1.373,1.863,0.33,0.697,0.343,0.605,0.692,1.87,1.312,1.129,1.04,1
0.899,0.629,0.905,0.312,0.918,0.852,0.94,0.388,0.598,0.849,0.762,0.36,0.273,0.152,0.217,0.373,0.308
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.071,0.089,0.184,0.298,0.723,0.758,2.157,2.107,3.2,3.521,2.453,2.627,1.031,1.067,1.052,1
0,0.117,0.084,0.139,0.055,0.024,0.072,0.518,0.532,1.11,1.077,0.091,0.05,0.318,0.329,0.993,1
0.796,0.535,0.819,0.456,0.812,0.801,0.928,0.696,0.757,0.778,0.867,0.828,0.811,0.861,0.808,0.623,0.644
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.112,0.037,0.322,0.021,1.576,1.046,5.732,1.454,7.656,7.652,3.98,3.63,4.519,1.404,1.004,1
0,0.067,0.028,0.11,0.026,0.057,0.19,0.603,0.486,0.953,0.952,0.18,0.198,0.252,0.385,1.01,1
0.668,0.627,0.473,0.656,0.197,0.622,0.693,0.447,0.564,0.894,0.663,0.561,0.441,0.36,0.323,0.295,0.3
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.253,0.005,0.226,0.239,0.803,0.643,0.847,4.297,0.814,0.815,1.403,1.511,1.318,2.769,0.99,1
0,0.201,0.049,0.219,0.209,0.085,0.071,0.948,0.817,0.178,0.142,0.241,0.228,0.286,0.021,1.01,1
0.083,0.022,0.106,0.028,0.253,0.382,0.349,0.175,0.217,0.148,0.075,0.091,0.07,0.078,0.072,0.062,0.047
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.104,0.093,0.122,0.163,0.25,0.122,0.71,0.692,0.985,1.027,1.601,1.648,0.729,0.725,1.036,1
0,0.236,0.226,0.322,0.344,0.262,1.065,0.231,0.181,0.97,0.946,0.098,0.116,0.346,0.313,1.005,1
0.198,0.098,0.354,0.15,0.582,0.334,0.713,0.333,0.872,0.857,0.44,0.138,0.13,0.217,0.445,0.319,0.294
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,1.329,0.69,6.043,0.492,20.872,2.403,28.235,5.583,93.697,101.101,31.936,1.343,19.519,6.486,27.237,1
0,0.086,0.129,0.201,0.158,0.137,0.041,0.589,0.226,0.65,0.655,0.08,0.247,0.594,0.652,1.142,1
0.961,0.985,0.893,0.961,0.261,0.99,0.906,0.682,0.661,0.587,0.277,0.213,0.503,0.654,0.854,0.723,0.741
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.024,0.085,0.23,0.712,0.858,1.077,1.08,1.059,5.424,1.098,0.547,0.221,2.608,2.567,5.537,1
0,0.076,0.08,0.088,0.115,0.136,0.097,0.604,0.626,0.823,0.937,1.175,1.153,0.405,0.485,0.821,1
0.748,0.813,0.187,0.941,0.15,0.964,0.941,0.727,0.932,0.292,0.865,0.27,0.206,0.142,0.1,0.12,0.22
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.214,0.277,0.134,0.537,0.817,0.468,0.976,0.595,7.272,0.794,0.771,1.007,0.903,0.748,1.069,1
0,0.121,0.076,0.315,0.122,0.273,0.132,0.504,0.544,0.687,1.124,0.423,0.176,0.317,0.35,0.969,1
0.947,0.619,0.91,0.389,0.823,0.947,0.636,0.758,0.838,0.468,0.512,0.08,0.146,0.274,0.509,0.263,0.529
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.055,0.002,5.142,0.011,1.165,0.327,5.118,5.504,4.656,3.521,5.034,4.998,6.78,6.036,11.155,1
0,0.027,0.01,0.685,0.002,0.134,0.07,0.771,0.723,1.136,1.094,0.006,0.007,0.337,0.242,0.953,1
0.065,0.058,0.046,0.123,0.071,0.135,0.452,0.664,0.359,0.755,0.636,0.079,0.065,0.574,0.189,0.292,0.171
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.021,0.002,0.075,0.108,0.179,0.755,0.442,0.433,1.648,1.635,0.582,0.849,0.835,0.838,0.963,1
0,0.028,0.04,0.032,0.066,0.05,0.051,0.601,0.616,0.863,0.853,0.053,0.024,0.942,0.91,1.012,1
0.079,0.063,0.095,0.036,0.102,0.342,0.449,0.405,0.548,0.644,0.616,0.5,0.653,0.655,0.747,0.347,0.411
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.03,0.001,0.069,0.08,0.144,0.209,0.244,0.245,0.255,1.025,0.38,0.061,0.27,0.637,0.998,1
0,0.033,0.212,0.536,0.433,0.425,0.332,0.949,0.997,1.962,0.964,0.091,2.27,1.24,0.099,1.021,1
0.96,0.698,0.971,0.1,0.976,0.431,0.92,0.885,0.609,0.773,0.406,0.115,0.119,0.094,0.075,0.088,0.122
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.001,0.011,0.018,0.094,0.202,0.184,0.514,0.477,0.499,0.419,0.608,0.644,0.632,0.629,0.992,1
0,0.026,0.018,0.071,0.14,0.002,0.187,0.419,0.481,1.384,1.392,0.422,0.115,0.396,0.443,0.979,1
0.183,0.106,0.062,0.231,0.094,0.614,0.383,0.45,0.516,0.714,0.646,0.078,0.106,0.449,0.253,0.242,0.305
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.008,0.01,0.025,0.056,0.186,0.186,0.202,0.204,0.152,0.999,0.396,0.488,0.517,0.55,1.056,1
0,0.018,0.071,0.197,0.248,0.074,0.028,0.969,0.958,1.589,1.133,0.275,0.224,0.591,0.603,1.119,1
0.941,0.624,0.943,0.233,0.973,0.831,0.988,0.832,0.769,0.478,0.679,0.398,0.564,0.217,0.231,0.202,0.295
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.071,0.089,0.184,0.298,0.723,0.758,2.157,2.107,3.2,3.521,2.453,2.627,1.031,1.067,1.052,1
0,0.117,0.084,0.139,0.055,0.024,0.072,0.518,0.532,1.11,1.077,0.091,0.05,0.318,0.329,0.993,1
0.796,0.535,0.819,0.456,0.812,0.801,0.928,0.696,0.757,0.778,0.867,0.828,0.811,0.861,0.808,0.623,0.644
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.002,0.015,0.012,0.04,0.15,0.164,0.169,0.504,0.174,0.994,0.393,0.407,0.472,0.482,0.186,1
0,0.089,0.08,0.228,0.259,0.084,0.073,0.674,0.223,1.24,0.905,0.173,0.152,0.163,0.173,1.228,1
0.929,0.659,0.941,0.118,0.961,0.773,0.974,0.894,0.603,0.741,0.672,0.155,0.221,0.431,0.473,0.245,0.184
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.005,0.014,0.056,0.123,0.138,0.123,0.116,0.096,0.039,0.016,0.56,0.52,0.663,0.196,0.992,1
0,0.062,0.031,0.136,0.18,0.02,0.07,0.746,0.561,1.209,1.154,0.121,0.203,0.453,0.454,1.014,1
0.586,0.435,0.203,0.711,0.187,0.872,0.723,0.56,0.576,0.594,0.477,0.8,0.831,0.592,0.635,0.495,0.524
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.559,0.145,1.68,0.138,0.366,1.168,3.894,6.384,11.427,11.376,2.685,3.26,2.983,3.786,0.347,1
0,9.131,9.477,13.026,11.728,7.371,7.511,4.742,2.226,8.263,8.153,5.48,5.373,6.484,6.27,8.131,1
0.042,0.023,0.06,0.059,0.037,0.409,0.354,0.346,0.56,0.848,0.714,0.077,0.1,0.363,0.343,0.169,0.155
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.09,1.178,0.126,0.181,0.858,1.023,1.039,1.247,1.232,1.266,0.999,1.247,0.981,0.992,0.995,1
0,0.576,0.327,0.022,0.778,0.231,0.255,0.759,0.759,0.772,0.773,0.963,0.855,0.935,0.938,1.002,1
0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.004,0.005,0.007,0.006,0.005,0.003
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.002,0.012,0.052,0.047,0.189,0.151,0.512,0.139,0.968,0.972,0.463,0.277,0.159,0.152,1,1
0,0.166,0.101,0.297,0.246,0.101,0.024,0.214,0.665,0.914,1.066,0.149,0.888,0.581,0.578,0.986,1
